Divs,Source,VAP,Lemma,VAP_values,ADV,Target,Target_lemma,Phrase Complete
L4_CH_10,je,crois,croire,5.03,point,"que les démonstrations des Cartésiens , tirées de l’ idée de Dieu , soient parfaites","que le démonstration de cartésien , tirer de l’ idée de Dieu , être parfait","Quoique je sois pour les idées innées et particulièrement pour celle de Dieu, je ne crois point que les démonstrations des Cartésiens, tirées de l’idée de Dieu, soient parfaites."
L4_CH_10,je,crois,croire,5.03,NAN,qu’ il y a quelque chose de beau et d’ important caché sous cette manière d’ énigme,qu’ il y avoir quelque chose de beau et d’ important cacher sou ce manière d’ énigme,"Je vous assure, Monsieur, que je crois qu’il y a quelque chose de beau et d’important caché sous cette manière d’énigme ["
L4_CH_11,j’,éprouve,éprouver,8,quelquefois,"que je ne saurais empêcher qu’ elles ne soient produites dans mon esprit , comme , par exemple , la lumière , quand j’ ai les yeux ouverts dans un lieu où le jour petit entrer","que je ne savoir empêcher qu’ lui ne être produire dans mon esprit , comme , par exemple , le lumière , quand j’ avoir le oeil ouvert dans un lieu où le jour petit entrer","De plus, j’éprouve quelquefois que je ne saurais empêcher qu’elles ne soient produites dans mon esprit, comme, par exemple, la lumière, quand j’ai les yeux ouverts dans un lieu où le jour petit entrer ;"
L4_CH_11,je,vois,voir,5,NAN,que je puis changer les apparences du papier et dire par avance quelle nouvelle idée il va présenter à l’ esprit,que je pouvoir changer le apparence de papier et dire par avance quel nouveau idée il aller présenter à l’ esprit,"Et en écrivant ceci, je vois que je puis changer les apparences du papier et dire par avance quelle nouvelle idée il va présenter à l’esprit : mais, quand ces caractères sont tracés, je ne puis éviter de les voir, tels qu’ils sont, outre que la vue de ces caractères fera prononcer à un autre homme les mêmes sons."
L4_CH_11,je,crois,croire,5.03,NAN,qu’ il y a des hommes dans le monde,qu’ il y avoir un homme dans le monde,"Mais, au delà de notre sensation actuelle, il n’y a point de connaissance, et ce n’est que vraisemblance, comme lorsque je crois qu’il y a des hommes dans le monde ;"
L4_CH_11,J’,remarqué,remarquer,7,déjà,"que la vérité des choses sensibles se justifie par leur liaison , qui dépend des vérités intellectuelles , fondées en raison , et des observations constantes dans les choses sensibles mêmes , lors même que les raisons ne paraissent pas","que le vérité de chose sensible se justifier par son liaison , qui dépendre de vérité intellectuel , fonder en raison , et de observation constant dans le chose sensible même , lors même que le raison ne paraître pas","J’ai déjà remarqué dans nos conférences précédentes que la vérité des choses sensibles se justifie par leur liaison, qui dépend des vérités intellectuelles, fondées en raison, et des observations constantes dans les choses sensibles mêmes, lors même que les raisons ne paraissent pas."
L4_CH_11,je,crois,croire,5.03,Cependant,"qu’ on pourrait étendre l’ appellation de la connaissance et de la certitude au delà des sensations actuelles , puisque la clarté et l’ évidence vont au delà , que je considère comme une espèce de la certitude","qu’ on pouvoir étendre l’ appellation de le connaissance et de le certitude au delà de sensation actuel , puisque le clarté et l’ évidence aller au delà , que je considérer comme un espèce de le certitude","Cependant je crois qu’on pourrait étendre l’appellation de la connaissance et de la certitude au delà des sensations actuelles, puisque la clarté et l’évidence vont au delà, que je considère comme une espèce de la certitude : et ce serait sans doute une folie de douter sérieusement s’il y a des hommes au monde, lorsque nous n’en voyons point."
L4_CH_12,je,crois,croire,5.03,NAN,qu’ ils ne seraient allés guère avant,qu’ il ne être aller guère avant,", je crois qu’ils ne seraient allés guère avant et ne nous auraient laissé qu’une géométrie empirique telle qu’était apparemment celle des Égyptiens, et telle qu’il semble que celle des Chinois est encore : ce qui nous aurait privés des plus belles connaissances physiques et mécaniques que la géométrie nous a fait trouver et qui sont inconnues partout ou l’est notre géométrie."
L4_CH_12,je,crois,croire,5.03,NAN,"que nous n’ aurions point de géométrie ( j’ entends une science démonstrative ) si les anciens n’ avaient point voulu avancer , avant que d’ avoir démontré les axiomes qu’ ils ont été obligés d’ employer","que nous n’ avoir point de géométrie ( j’ entendre un science démonstratif ) si le ancien n’ avoir point vouloir avancer , avant que d’ avoir démontrer le axiome qu’ il avoir être obliger d’ employer","comme, en effet, je vous ai déjà dit une autre fois, Monsieur, que je crois que nous n’aurions point de géométrie (j’entends une science démonstrative) si les anciens n’avaient point voulu avancer, avant que d’avoir démontré les axiomes qu’ils ont été obligés d’employer."
L4_CH_12,je,vois,voir,5,bien,qu’ en cette façon les axiomes sont nécessaires,qu’ en ce façon le axiome être nécessaire,"Je commence à entendre ce que c’est qu’une liaison des idées distinctement connue, et je vois bien qu’en cette façon les axiomes sont nécessaires."
L4_CH_12,Je,crois,croire,5.03,NAN,que vous avez raison,que vous avoir raison,"Je crois que vous avez raison, Monsieur, et je suis disposé depuis longtemps à me mettre en devoir d’accomplir vos prédictions."
L4_CH_12,nous,voyons,voir,5,NAN,que la raison le porte,que le raison le porte,"Par exemple, la magnétologie peut passer pour une telle science, car, faisant peu de suppositions fondées dans l’expérience, nous en pouvons démontrer par une conséquence certaine quantité de phénomènes, qui arrivent effectivement comme nous voyons que la raison le porte."
L4_CH_15,je,crois,croire,5.03,maintenant,que vous mentez,que vous mentir,"Ainsi lorsqu’un ambassadeur dit au roi de Siam que l’eau s’endurcissait tellement en hiver chez nous qu’un éléphant pourrait marcher dessus sans enfoncer, le roi lui dit : « Jusqu’ici, je vous ai cru homme de bonne foi, maintenant je crois que vous mentez."
L4_CH_16,Je,sais,savoir,8.65,aussi,que d’ excellents hommes et bien intentionnés soutiennent que ces opinions théoriques ont moins d’ influence dans la pratique qu’ on ne pense,que d’ excellent homme et bien intentionné soutenir que ce opinion théorique avoir moins d’ influence dans le pratique qu’ on ne penser,"Je sais que d’excellents hommes et bien intentionnés soutiennent que ces opinions théoriques ont moins d’influence dans la pratique qu’on ne pense, et je sais aussi qu’il y a des personnes d’un excellent naturel, à qui les opinions ne feront jamais rien faire d’indigne d’elles :"
L4_CH_16,je,sais,savoir,8.65,aussi,"qu’ il y a des personnes d’ un excellent naturel , à qui les opinions ne feront jamais rien faire d’ indigne d’ elles","qu’ il y avoir un personne d’ un excellent naturel , à qui le opinion ne faire jamais rien faire d’ indigne d’ lui","Je sais que d’excellents hommes et bien intentionnés soutiennent que ces opinions théoriques ont moins d’influence dans la pratique qu’on ne pense, et je sais aussi qu’il y a des personnes d’un excellent naturel, à qui les opinions ne feront jamais rien faire d’indigne d’elles :"
L4_CH_16,Je,trouve,trouver,5.85,même,"que des opinions approchantes s’ insinuant peu à peu dans l’ esprit des hommes du grand monde , qui règlent les autres , et dont dépendent les affaires , et se glissant dans les livres à la mode , disposent toutes choses à la révolution générale dont l’ Europe est menacée et achèvent de détruire ce qui reste encore dans le monde des sentiments généreux des anciens Grecs et Romains , qui préféraient l’ amour de la patrie et du bien public et le soin de la postérité à la fortune et même à la vie","que un opinion approchant s’ insinuer peu à peu dans l’ esprit de homme de grand monde , qui régler le autre , et dont dépendre le affaire , et se glisser dans le livre à le mode , disposer tout chose à le révolution général dont l’ Europe être menacer et achever de détruire ce qui reste encore dans le monde de sentiment généreux de ancien grec et romain , qui préférer l’ amour de le patrie et de bien public et le soin de le postérité à le fortune et même à le vie","Je trouve même que des opinions approchantes s’insinuant peu à peu dans l’esprit des hommes du grand monde, qui règlent les autres, et dont dépendent les affaires, et se glissant dans les livres à la mode, disposent toutes choses à la révolution générale dont l’Europe est menacée et achèvent de détruire ce qui reste encore dans le monde des sentiments généreux des anciens Grecs et Romains, qui préféraient l’amour de la patrie et du bien public et le soin de la postérité à la fortune et même à la vie."
L4_CH_16,j’,vu,voir,5,NAN,que quantité d’ auteurs les ont répétées à l’ envi,que quantité d’ auteur le avoir répéter à l’ envi,"Maurier le fils [67] ayant publié, par je ne sais quel travers, dans ses mémoires imprimés il y a quelques années, certaines choses tout à fait mal fondées, contre l’incomparable Hugo Grotius, ambassadeur de la Suède en France, piqué apparemment par je ne sais quoi contre la mémoire de cet illustre ami de son père, j’ai vu que quantité d’auteurs les ont répétées à l’envi, quoique les négociations et lettres de ce grand homme fassent assez connaître le contraire."
L4_CH_16,nous,jugeons,juger,7.4,NAN,"que le feu consiste dans une agitation violente des parties imperceptibles , et qu’ encore les couleurs , dont nous ne voyons pas l’ origine , viennent d’ une semblable réfraction","que le feu consister dans un agitation violent de party imperceptible , et qu’ encore le couleur , dont nous ne voir pas l’ origine , venir d’ un semblable réfraction","Un frottement violent de deux corps produisant de la chaleur et même du feu, les réfractions des corps transparents faisant paraître des couleurs, nous jugeons que le feu consiste dans une agitation violente des parties imperceptibles, et qu’encore les couleurs, dont nous ne voyons pas l’origine, viennent d’une semblable réfraction ;"
L4_CH_16,je,crois,croire,5.03,maintenant,"qu’ au moins la violente agitation des parties du feu , dont vous venez de parler , ne doit pas être comptée parmi les choses qui ne sont que paraboles","qu’ au moins le violent agitation de party de feu , dont vous venir de parler , ne devoir pas être compter parmi le chose qui ne être que parabole","J’espère qu’on ira bien au delà de la conjecture en bien des occasions et je crois déjà maintenant qu’au moins la violente agitation des parties du feu, dont vous venez de parler, ne doit pas être comptée parmi les choses qui ne sont que paraboles."
L4_CH_16,je,remarquai,remarquer,7,NAN,que déjà des philosophes avaient raisonné sur le vide dans les formes ou espèces,que déjà un philosophe avoir raisonner sur le vide dans le forme ou espèce,"Pour ce qui est de la connexion graduelle des espèces, nous en avons dit quelque chose dans une conférence précédente, où je remarquai que déjà des philosophes avaient raisonné sur le vide dans les formes ou espèces."
L4_CH_16,je,crois,croire,5.03,NAN,que le plus stupide des hommes ( qui n’ est pas dans un état contraire à la nature par quelque maladie ou par un autre défaut permanent tenant lieu de maladie ) est incomparablement plus raisonnable et plus docile que la plus spirituelle de toutes les bêtes,que le plus stupide de homme ( qui n’ être pas dans un état contraire à le nature par quelque maladie ou par un autre défaut permanent tenir lieu de maladie ) être incomparablement plus raisonnable et plus docile que le plus spirituel de tout le bête,"de sorte que je crois que le plus stupide des hommes (qui n’est pas dans un état contraire à la nature par quelque maladie ou par un autre défaut permanent tenant lieu de maladie) est incomparablement plus raisonnable et plus docile que la plus spirituelle de toutes les bêtes, quoiqu’on dise quelquefois le contraire par un jeu d’esprit."
L4_CH_17,j’,voir,voir,5,dessus,"que l’ ombre de la raison qui se fait voir dans les bêtes n’ est que l’ attente d’ un événement semblable dans un cas qui parait semblable au passé , sans connaître si la même raison a lieu","que l’ ombre de le raison qui se faire voir dans le bête n’ être que l’ attente d’ un événement semblable dans un cas qui parer semblable au passé , sans connaître si le même raison avoir lieu","Or cette faculté est véritablement affectée à l’homme seul ici-bas, et ne parait pas dans les autres animaux ici-bas : car j’ai déjà fait voir ci-dessus que l’ombre de la raison qui se fait voir dans les bêtes n’est que l’attente d’un événement semblable dans un cas qui parait semblable au passé, sans connaître si la même raison a lieu."
L4_CH_17,je,crois,croire,5.03,NAN,"qu’ on ne fait pas mal d’ en reconnaître deux parties , suivant un sentiment assez reçu qui distingue l’ invention et le jugement .","qu’ on ne faire pas mal d’ en reconnaître deux party , suivre un sentiment assez recevoir qui distinguer l’ invention et le jugement .","En partageant cette faculté de la raison, je crois qu’on ne fait pas mal d’en reconnaître deux parties, suivant un sentiment assez reçu qui distingue l’invention et le jugement."
L4_CH_17,je,trouve,trouver,5.85,NAN,"qu’ ordinairement le premier , qui est de découvrir les preuves , n’ y paraît pas comme il serait à souhaiter","qu’ ordinairement le premier , qui être de découvrir le preuve , n’ y paraître pas comme il être à souhaiter","Quant à vos quatre degrés que vous remarquez dans les démonstrations des mathématiques, je trouve qu’ordinairement le premier, qui est de découvrir les preuves, n’y paraît pas comme il serait à souhaiter."
L4_CH_17,j’,cru,croire,5.03,autrefois,"que le syllogisme était nécessaire , au moins pour se garder des sophismes déguisés sous des discours fleuris","que le syllogisme être nécessaire , au moins pour se garder un sophisme déguiser sou un discours fleuri","Il est vrai que les syllogismes peuvent servir à découvrir une fausseté cachée sous l’éclat brillant d’un ornement emprunté de la rhétorique, et j’avais cru autrefois que le syllogisme était nécessaire, au moins pour se garder des sophismes déguisés sous des discours fleuris"
L4_CH_17,j’,trouvé,trouver,5.85,NAN,"qu’ on n’ a qu’ à démêler les idées dont dépend la conséquence de celles qui sont superflues , et les ranger dans un ordre naturel pour en montrer l’ incohérence","qu’ on n’ avoir qu’ à démêler le idée dont dépendre le conséquence de celui qui être superflu , et le ranger dans un ordre naturel pour en montrer l’ incohérence","mais, après un plus sévère examen, j’ai trouvé qu’on n’a qu’à démêler les idées dont dépend la conséquence de celles qui sont superflues, et les ranger dans un ordre naturel pour en montrer l’incohérence."
L4_CH_17,je,crois,croire,5.03,NAN,"qu’ il y aura peu de mes lecteurs , qui ne connaissent de telles personnes","qu’ il y avoir peu de mon lecteur , qui ne connaître de tel personne","et je crois qu’il y aura peu de mes lecteurs, qui ne connaissent de telles personnes."
L4_CH_17,j’,trouvé,trouver,5.85,NAN,"que les quatre figures ont chacune six modes , de sorte qu’ il y a 24 modes en tout","que le quatre figure avoir chacun six mode , de sorte qu’ il y avoir 24 mode en tout","Les catégoriques simples sont ceux qu’on compte ordinairement, c’est-à-dire selon les modes des figures : et j’ai trouvé que les quatre figures ont chacune six modes, de sorte qu’il y a 24 modes en tout."
L4_CH_17,je,crois,croire,5.03,NAN,qu’ on le doit prendre,qu’ on le devoir prendre,"Après avoir expliqué l’usage des formes logiques de la manière que je crois qu’on le doit prendre, je viens à vos considérations."
L4_CH_17,Je,croyais,croire,5.03,NAN,"que le syllogisme serait encore moins utile , ou plutôt absolument d’ aucun usage dans les probabilités parce qu’ il ne pousse qu’ un seul argument topique","que le syllogisme être encore moins utile , ou plutôt absolument d’ aucun usage dans le probabilité parce qu’ il ne pousse qu’ un seul argument topique","Je croyais que le syllogisme serait encore moins utile, ou plutôt absolument d’aucun usage dans les probabilités parce qu’il ne pousse qu’un seul argument topique."
L4_CH_17,je,vois,voir,5,maintenant,"qu’ il faut toujours prouver solidement ce qu’ il y a de sûr dans l’ argument topique même , c’ est - a - dire l’ apparence qui s’ y trouve , et que la force de la conséquence consiste dans la forme","qu’ il falloir toujours prouver solidement ce qu’ il y avoir de sûr dans l’ argument topique même , c’ est - avoir - dire l’ apparence qui s’ y trouver , et que le force de le conséquence consister dans le forme","Mais je vois maintenant qu’il faut toujours prouver solidement ce qu’il y a de sûr dans l’argument topique même, c’est-a-dire l’apparence qui s’y trouve, et que la force de la conséquence consiste dans la forme."
L4_CH_17,J’,remarqué,remarquer,7,NAN,"que pour cet effet il faut que les propositions soient réciproques , afin que la démonstration synthétique puisse repasser à rebours par les traces de l’ analyse","que pour ce effet il falloir que le proposition être réciproque , afin que le démonstration synthétique pouvoir repasser à rebours par le trace de l’ analyse","J’ai remarqué que pour cet effet il faut que les propositions soient réciproques, afin que la démonstration synthétique puisse repasser à rebours par les traces de l’analyse, mais c’est toujours tirer des conséquences."
L4_CH_17,je,vois,voir,5,bien,"que ce que vous apportez appartient à une logique plus sublime , à qui la vulgaire n’ est que ce que les rudiments abécédaires sont a l’ érudition :","que ce que vous apporter appartenir à un logique plus sublime , à qui le vulgaire n’ être que ce que le rudiment abécédaire être à l’ érudition :","Vous paraissez faire l’apologie de la logique vulgaire, mais je vois bien que ce que vous apportez appartient à une logique plus sublime, à qui la vulgaire n’est que ce que les rudiments abécédaires sont a l’érudition : ce qui me fait souvenir d’un passage du judicieux Hooker[80], qui dans son livre intitulé la Police ecclésiastique, liv."
L4_CH_17,je,crois,croire,5.03,autrement,qu’ il y a et qu’ il y a eu des personnes capables d’ y réussir,qu’ il y avoir et qu’ il y avoir avoir un personne capable d’ y réussir,autrement je crois qu’il y a et qu’il y a eu des personnes capables d’y réussir.
L4_CH_17,j’,cru,croire,5.03,NAN,qu’ il y avait une méprise visible dans les règles du syllogisme,qu’ il y avoir un méprise visible dans le règle de syllogisme,"Il faut que je vous dise encore, Monsieur, que j’ai cru qu’il y avait une méprise visible dans les règles du syllogisme ;"
L4_CH_17,J’,remarqué,remarquer,7,autrefois,qu’ Aristote peut avoir eu une raison particulière pour la disposition vulgaire,qu’ Aristote pouvoir avoir avoir un raison particulier pour le disposition vulgaire,J’ai remarqué autrefois qu’Aristote peut avoir eu une raison particulière pour la disposition vulgaire.
L4_CH_17,je,vois,voir,5,maintenant,qu’ il y a comme une mathématique universelle de la manière que vous l’ entendez,qu’ il y avoir comme un mathématique universel de le manière que vous l’ entendre,"Je la prenais pour un jeu d’écolier, et je vois maintenant qu’il y a comme une mathématique universelle de la manière que vous l’entendez."
L4_CH_17,je,crois,croire,5.03,même,qu’ il en faut user ainsi,qu’ il en falloir user ainsi,ce qui rend la philosophie bien aisée et je crois même qu’il en faut user ainsi :
L4_CH_17,je,crois,croire,5.03,NAN,"qu’ il n’ y a point de génie , quelque sublime qu’ il soit , qui n’ en ait une infinité au-dessus de lui","qu’ il n’ y avoir point de génie , quelque sublime qu’ il être , qui n’ en avoir un infinité au-dessus de luire","C’est pourquoi je crois qu’il n’y a point de génie, quelque sublime qu’il soit, qui n’en ait une infinité au-dessus de lui."
L4_CH_18,Je,trouve,trouver,5.85,NAN,"que chaque secte se sert avec plaisir de la raison , autant qu’ elle en croit pouvoir tirer quelque secours","que chaque secte se servir avec plaisir de le raison , autant qu’ lui en croire pouvoir tirer quelque secours","Je trouve que chaque secte se sert avec plaisir de la raison, autant qu’elle en croit pouvoir tirer quelque secours :"
L4_CH_18,Je,suppose,supposer,3.29,NAN,"que la raison est ici la découverte de la certitude ou de la probabilité des propositions tirées des connaissances que nous avons acquises par l’ usage de nos facultés naturelles , c’ est - à - dire par sensation et par réflexion , et que la foi est l’ assentiment qu’ on donne à une proposition fondée sur la révélation , c’ est - à - dire sur une communication extraordinaire de Dieu , qui l’ a fait connaître aux hommes","que le raison être ici le découverte de le certitude ou de le probabilité de proposition tirer de connaissance que nous avoir acquérir par l’ usage de notre faculté naturel , c’ est - à - dire par sensation et par réflexion , et que le foi être l’ assentiment qu’ on donne à un proposition fonder sur le révélation , c’ est - à - dire sur un communication extraordinaire de Dieu , qui l’ avoir faire connaître à homme","Je suppose que la raison est ici la découverte de la certitude ou de la probabilité des propositions tirées des connaissances que nous avons acquises par l’usage de nos facultés naturelles, c’est-à-dire par sensation et par réflexion, et que la foi est l’assentiment qu’on donne à une proposition fondée sur la révélation, c’est-à-dire sur une communication extraordinaire de Dieu, qui l’a fait connaître aux hommes."
L4_CH_18,J’,remarqué,remarquer,7,NAN,que quelques protestants nommaient Andradiens,que quelque protestant nommer Andradiens,J’ai remarqué que quelques protestants nommaient Andradiens ceux qui étaient de son avis sur la matière dont je viens de parler.
L4_CH_19,Je,sais,savoir,8.65,NAN,"qu’ il y a des personnes de cette disposition d’ esprit , qui voient des étincelles et même quelque chose de plus lumineux","qu’ il y avoir un personne de ce disposition d’ esprit , qui voir un étincelle et même quelque chose de plus lumineux","Je sais qu’il y a des personnes de cette disposition d’esprit, qui voient des étincelles et même quelque chose de plus lumineux, mais cette image de lumière corporelle excitée quand leurs esprits sont échauffés ne donne point de lumière à l’esprit."
L4_CH_19,je,crois,croire,5.03,point,qu’ il soit permis facilement à nous de se servir des fraudes pieuses pour une bonne fin,qu’ il être permettre facilement à nous de se servir de fraude pieux pour un bon fin,Mais je ne crois point qu’il soit permis facilement à nous de se servir des fraudes pieuses pour une bonne fin.
L4_CH_20,Je,reconnais,reconnaître,6.85,NAN,qu’ on n’ a pas même cette bonne volonté sans la grâce de Dieu,qu’ on n’ avoir pas même ce bon volonté sans le grâce de Dieu,Je reconnais qu’on n’a pas même cette bonne volonté sans la grâce de Dieu ;
L4_CH_20,je,crois,croire,5.03,NAN,que le bon sens avec l’ application peuvent suffire à tout ce qui ne demande pas de la promptitude,que le bon sens avec l’ application pouvoir suffire à tout ce qui ne demande pas de le promptitude,je crois que le bon sens avec l’application peuvent suffire à tout ce qui ne demande pas de la promptitude.
L4_CH_20,je,crois,croire,5.03,NAN,qu’ il y en a,qu’ il y en avoir,"Il est vrai qu’il n’y en a pas beaucoup qui n’en pourraient revenir, si nous en connaissions les moyens, et, quelque différence originale qu’il y ait entre nos âmes (comme je crois en effet qu’il y en a), il est toujours sûr que l’une pourrait aller aussi loin que l’autre (mais non pas peut-être si vite) si elle était menée comme il faut."
L4_CH_20,Je,croirais,croire,5.03,donc,qu’ il ne dépend point de nous de suspendre notre assentiment dans ces rencontres,qu’ il ne dépendre point de nous de suspendre notre assentiment dans ce rencontre,"Je croirais donc qu’il ne dépend point de nous de suspendre notre assentiment dans ces rencontres : mais nous le pouvons faire quand la probabilité est moins évidente, et nous pouvons nous contenter même des preuves plus faibles qui conviennent le mieux avec notre inclination."
L4_CH_20,je,pense,penser,5.46,NAN,"qu’ en ce cas , c’ est - à - dire lorsque nous avons de l’ attention , nous n’ avons pas le choix de nous déterminer pour le côté que nous voulons ,","qu’ en ce cas , c’ est - à - dire lorsque nous avoir de l’ attention , nous n’ avoir pas le choix de nous déterminer pour le côté que nous vouloir ,","mais, dans les points où notre bonheur ou malheur est intéressé, l’esprit s’applique plus sérieusement à peser les probabilités, et je pense qu’en ce cas, c’est-à-dire lorsque nous avons de l’attention, nous n’avons pas le choix de nous déterminer pour le côté que nous voulons, s’il y a entre les deux partis des différences tout à fait visibles, et que ce sera la plus grande probabilité qui déterminera notre assentiment."
L4_CH_20,nous,trouvons,trouver,5.85,NAN,"que l’ opinion qu’ on nous fait envisager favorablement surpasse autant et plus le sentiment opposé , qui n’ a rien pour lui dans notre perception , que s’ il y avait eu beaucoup de raisons de part et d’ autre","que l’ opinion qu’ on nous faire envisager favorablement surpasser autant et plus le sentiment opposer , qui n’ avoir rien pour luire dans notre perception , que s’ il y avoir avoir beaucoup de raison de part et d’ autre","Quant aux opinions, où nous ne prenons guère d’intérêt, et que nous recevons sur des raisons légères, cela se fait parce que, ne remarquant presque rien qui s’y oppose, nous trouvons que l’opinion qu’on nous fait envisager favorablement surpasse autant et plus le sentiment opposé, qui n’a rien pour lui dans notre perception, que s’il y avait eu beaucoup de raisons de part et d’autre, car la différence entre 0 et 1, ou entre 2 et 3, est aussi grande qu’entre 9 et 10, et nous nous apercevons de cet avantage, sans penser à l’examen qui serait encore nécessaire pour juger, mais où rien ne nous convie."
L4_CH_20,je,crois,croire,5.03,NAN,"que si nous pouvions voir les secrets motifs qui font agir les savants et les chefs de parti , nous trouverions souvent tout autre chose que , le pur amour de la vérité","que si nous pouvoir voir le secret motif qui faire agir le savant et le chef de parti , nous trouver souvent tout autre chose que , le pur amour de le vérité","Et, outre que tous les hommes sont sujets à l’erreur, je crois que si nous pouvions voir les secrets motifs qui font agir les savants et les chefs de parti, nous trouverions souvent tout autre chose que, le pur amour de la vérité."
L4_CH_20,je,crois,croire,5.03,même,qu’ on petit dire que Dieu a préservé les Conciles véritablement œcuméniques jusqu’ ici de toute erreur contraire à la doctrine salutaire,qu’ on petit dire que Dieu avoir préserver le concile véritablement œcuménique jusqu’ ici de tout erreur contraire à le doctrine salutaire,et je crois même qu’on petit dire que Dieu a préservé les Conciles véritablement œcuméniques jusqu’ici de toute erreur contraire à la doctrine salutaire.
L4_CH_20,je,crois,croire,5.03,non,qu’ ils embrassent la vérité,qu’ il embrasser le vérité,"non que je crois qu’ils embrassent la vérité, mais parce qu’en effet sur les doctrines, dont on fait tant de bruit, ils n’ont absolument point d’opinion positive, et que, sans rien examiner et sans avoir dans l’esprit les idées les plus superficielles sur l’affaire en question, ils sont résolus de se tenir attachés à leur parti, comme des soldats qui n’examinent point la cause qu’ils défendent :"
L4_CH_21,je,trouve,trouver,5.85,NAN,"qu’ elles répondent à l’ ancienne division , que vous avez renouvelée , qui partage la science ou la philosophie en théorique , pratique et discursive , ou bien en physique , morale et logique","qu’ lui répondre à l’ ancien division , que vous avoir renouveler , qui partager le science ou le philosophie en théorique , pratique et discursif , ou bien en physique , morale et logique","Or, considérant ces trois dispositions, je trouve cela de curieux qu’elles répondent à l’ancienne division, que vous avez renouvelée, qui partage la science ou la philosophie en théorique, pratique et discursive, ou bien en physique, morale et logique."
