Divs,Phrases
meditation_5,"Et je ne connais pas seulement ces choses avec distinction, lorsque je les considère en général ; mais aussi pour peu que j’y applique mon attention, je conçois une infinité de particularités touchant les nombres, les figures, les mouvements, et autres choses semblables, dont la vérité se fait paraître avec tant d’évidence, et s’accorde si bien avec ma nature, que lorsque je commence à les découvrir, il ne me semble pas que j’apprenne rien de nouveau, mais plutôt que je me ressouviens de ce que je savais déjà auparavant, c’est à dire, que j’aperçois des choses qui étaient déjà dans mon esprit, quoique je n’eusse pas encore tourné ma pensée vers elles."
meditation_5,"Et ce que je trouve ici de plus considérable, est que je trouve en moi une infinité d’idées de certaines choses, qui ne peuvent pas être estimées un pur néant, quoique peut-être elles n’aient aucune existence hors de ma pensée ; et qui ne sont pas feintes par moi, bien qu’il soit en ma liberté de les penser, ou ne les penser pas ; mais elles ont leurs natures vraies et immuables."
meditation_5,"Comme, par exemple, lorsque j’imagine un triangle, encore qu’il n’y ait peut-être en aucun lieu du monde hors de ma pensée une telle figure, et qu’il n’y en ait jamais eu, il ne laisse pas néanmoins d’y avoir une certaine nature, ou forme, ou essence déterminée de cette figure, laquelle est immuable et éternelle, que je n’ai point inventée, et qui ne dépend en aucune façon de mon esprit ; comme il paraît de ce que l’on peut démontrer diverses propriétés de ce triangle, à savoir, que ses trois angles sont égaux à deux droits, que le plus grand angle est soutenu par le plus grand côté, et autres semblables, lesquelles maintenant, soit que je le veuille, ou non, je reconnais très-clairement et très évidemment être en lui, encore que je n’y aie pensé auparavant en aucune façon, lorsque je me suis imaginé la première fois un triangle ; et partant on ne peut pas dire que je les aie feintes, et inventées."
meditation_5,"Et je n’ai que faire ici de m’objecter, que peut-être cette idée du triangle est venue en mon esprit par l’entremise de mes sens, parce que j’ai vu quelquefois des corps de figure triangulaire ; Car je puis former en mon esprit une infinité d’autres figures, dont on ne peut avoir le moindre soupçon que jamais elles me soient tombées sous les sens, et je ne laisse pas toutefois de pouvoir démontrer diverses propriétés touchant leur nature, aussi bien que touchant celle du triangle : lesquelles certes doivent être toutes vraies, puisque je les conçois clairement."
meditation_5,"Et partant elles sont quelque chose, et non pas un pur néant : car il est très évident que tout ce qui est vrai est quelque chose ; Et j’ai déjà amplement démontré ci-dessus que toutes les choses que je connais clairement et distinctement sont vraies."
meditation_5,"Et quoique je ne l’eusse pas démontré, toutefois la nature de mon esprit est telle, que je ne me saurais empêcher de les estimer vraies, pendant que je les conçois clairement et distinctement."
meditation_5,"Et je me ressouviens, que lors même que j’étais encore fortement attaché aux objets des sens, j’avais tenu au nombre des plus constantes vérités, celles que je concevais clairement et distinctement touchant les figures, les nombres, et les autres choses qui appartiennent à l’Arithmétique, et à la Géométrie."
meditation_5,"Or maintenant si de cela seul que je puis tirer de ma pensée l’idée de quelque chose, il s’ensuit que tout ce que je reconnais clairement et distinctement appartenir à cette chose, lui appartient en effet, ne puis-je pas tirer de ceci un argument, et une preuve démonstrative de l’existence de Dieu ?"
meditation_5,"Il est certain que je ne trouve pas moins en moi son idée, c’est à dire, l’idée d’un être souverainement parfait, que celle de quelque figure, ou de quelque nombre que ce soit ;"
meditation_5,"Et je ne connais pas moins clairement et distinctement, qu’une actuelle, et éternelle existence appartient à sa nature, que je connais que tout ce que je puis démontrer de quelque figure, ou de quelque nombre, appartient véritablement à la nature de cette figure, ou de ce nombre ;"
meditation_5,"Et partant encore que tout ce que j’ai conclu dans les méditations précédentes, ne se trouvât point véritable, l’existence de Dieu doit passer en mon esprit au moins pour aussi certaine, que j’ai estimé jusques ici toutes les vérités des Mathématiques, qui ne regardent que les nombres, et les figures ; bien qu’à la vérité cela ne paroisse pas d’abord entièrement manifeste, mais semble avoir quelque apparence de Sophisme."
meditation_5,"Car ayant accoutumé dans toutes les autres choses de faire distinction entre l’existence, et l’essence, je me persuade aisément que l’existence, peut être séparée de l’essence de Dieu, et qu’ainsi on peut concevoir Dieu comme n’étant pas actuellement."
meditation_5,"Mais néanmoins lorsque j’y pense avec plus d’attention, je trouve manifestement que l’existence ne peut non plus être séparée de l’essence de Dieu, que de l’essence d’un triangle rectiligne, la grandeur de ses trois angles égaux à deux droits : ou bien de l’idée d’une montagne, l’idée d’une vallée ; En sorte qu’il n’y a pas moins de répugnance de concevoir un Dieu (c’est à dire un être souverainement parfait) auquel manque l’existence (c’est à dire auquel manque quelque perfection) que de concevoir une montagne qui n’ait point de vallée."
meditation_5,"Mais encore qu’en effet je ne puisse pas concevoir un Dieu sans existence, non plus qu’une montagne sans vallée, toutefois comme de cela seul que je conçois une montagne avec une vallée, il ne s’ensuit pas qu’il y ait aucune montagne dans le monde ; De même aussi quoique je conçoive Dieu avec l’existence, il semble qu’il ne s’ensuit pas pour cela qu’il y en ait aucun qui existe : Car ma pensée n’impose aucune nécessité aux choses ; Et comme il ne tient qu’à moi d’imaginer un cheval ailé, encore qu’il n’y en ait aucun qui ait des ailes, ainsi je pourrais peut-être attribuer l’existence à Dieu, encore qu’il n’y eût aucun Dieu qui existât."
meditation_5,"Tant s’en faut, c’est ici qu’il y a un Sophisme caché sous l’apparence de cette objection ; car de ce que je ne puis concevoir une montagne sans vallée, il ne s’ensuit pas qu’il y ait au monde aucune montagne, ni aucune vallée, mais seulement que la montagne et la vallée, soit qu’il y en ait, soit qu’il n’y en ait point, ne se peuvent en aucune façon séparer l’une d’avec l’autre : Au lieu que de cela seul, que je ne puis concevoir Dieu sans existence, il s’ensuit que l’existence est inséparable de lui, et partant qu’il existe véritablement ; non pas que ma pensée puisse faire que cela soit de la sorte, et qu’elle impose aux choses aucune nécessité ; mais au contraire parce que la nécessité de la chose même, à savoir, de l’existence de Dieu, détermine ma pensée à le concevoir de cette façon."
meditation_5,Car il n’est pas en ma liberté de concevoir un Dieu sans existence (c’est à dire un être souverainement parfait sans une souveraine perfection) comme il m’est libre d’imaginer un cheval sans ailes ou avec des ailes.
meditation_5,"Et on ne doit pas dire ici qu’il est à la vérité nécessaire que j’avoue que Dieu existe, après que j’ai supposé qu’il possède toutes sortes de perfections, puisque l’existence en est une, mais qu’en effet ma première supposition n’était pas nécessaire ; de même qu’il n’est point nécessaire de penser que toutes les figures de quatre côtés se peuvent inscrire dans le cercle, mais que, supposant que j’aie cette pensée, je suis contraint d’avouer que le rhombe se peut inscrire dans le cercle, puisque c’est une figure de quatre côtés ; et ainsi je serai contraint d’avouer une chose fausse."
meditation_5,"On ne doit point, dis-je, alléguer cela : car encore qu’il ne soit pas nécessaire que je tombe jamais dans aucune pensée de Dieu, néanmoins toutes les fois qu’il m’arrive de penser à un être premier et souverain, et de tirer, pour ainsi dire, son idée du trésor de mon esprit, il est nécessaire que je lui attribue toutes sortes de perfections, quoique je ne vienne pas à les nombrer toutes, et à appliquer mon attention sur chacune d’elles en particulier."
meditation_5,"Et cette nécessité est suffisante pour me faire conclure (après que j’ai reconnu que l’existence est une perfection) que cet être premier et souverain existe véritablement ; de même qu’il n’est pas nécessaire que j’imagine jamais aucun triangle, mais toutes les fois que je veux considérer une figure rectiligne composée seulement de trois angles, il est absolument nécessaire que je lui attribue toutes les choses qui servent à conclure, que ses trois angles ne sont pas plus grands que deux droits, encore que peut-être je ne considère pas alors cela en particulier."
meditation_5,"Mais quand j’examine quelles figures sont capables d’être inscrites dans le cercle, il n’est en aucune façon nécessaire que je pense que toutes les figures de quatre côtés sont de ce nombre ; au contraire je ne puis pas même feindre que cela soit, tant que je ne voudrai rien recevoir en ma pensée, que ce que je pourrai concevoir clairement et distinctement."
meditation_5,"Et par conséquent il y a une grande différence entre les fausses suppositions, comme est celle-ci, et les véritables idées qui sont nées avec moi, dont la première et principale est celle de Dieu."
meditation_5,"Car en effet je reconnais en plusieurs façons que cette idée n’est point quelque chose de feint ou d’inventé, dépendant seulement de ma pensée, mais que c’est l’image d’une vraie, et immuable nature."
meditation_5,"Premièrement à cause que je ne saurais concevoir autre chose que Dieu seul, à l’essence de laquelle l’existence appartienne avec nécessité."
meditation_5,Puis aussi parce qu’il ne m’est pas possible de concevoir deux ou plusieurs Dieux de même façon.
meditation_5,"Et posé qu’il y en ait un maintenant qui existe, je vois clairement qu’il est nécessaire qu’il ait été auparavant de toute éternité, et qu’il soit éternellement à l’avenir."
meditation_5,"Et enfin parce que je connais une infinité d’autres choses en Dieu, desquelles je ne puis rien diminuer, ni changer."
meditation_5,"Au reste de quelque preuve et argument que je me serve, il en faut toujours revenir là, qu’il n’y a que les choses que je conçois clairement et distinctement, qui aient la force de me persuader entièrement."
meditation_5,"Et quoi qu’entre les choses que je conçois de cette sorte, il y en ait à la vérité quelques unes manifestement connues d’un chacun, et qu’il y en ait d’autres aussi qui ne se découvrent qu’à ceux qui les considèrent de plus près, et qui les examinent plus exactement, toutefois après qu’elles font une fois découvertes, elles ne sont pas estimées moins certaines les unes que les autres."
meditation_5,"Comme, par exemple, en tout triangle rectangle, encore qu’il ne paraisse pas d’abord si facilement que le carré de la base est égal aux carrés des deux autres côtés, comme il est évident que cette base est opposée au plus grand angle, néanmoins depuis que cela a été une fois reconnu, on est autant persuadé de la vérité de l’un que de l’autre."
meditation_5,"Et pour ce qui est de Dieu, certes, si mon esprit n’était prévenu d’aucuns préjugés, et que ma pensée ne se trouvât point divertie par la présence continuelle des images des choses sensibles, il n’y auroit aucune chose que je connusse plutôt, ni plus facilement que lui ;"
meditation_5,"Car y a-t’il rien de soi plus clair et plus manifeste, que de penser qu’il y a un Dieu, c’est à dire un être souverain et parfait, en l’idée duquel seul l’existence nécessaire ou éternelle est comprise, et par conséquent qui existe ?"
meditation_5,"Et quoique pour bien concevoir cette vérité, j’aie eu besoin d’une grande application d’esprit : Toutefois à présent je ne m’en tiens pas seulement aussi assuré, que de tout ce qui me semble le plus certain : Mais outre cela je remarque que la certitude de toutes les autres choses en dépend si absolument, que sans cette connaissance il est impossible de pouvoir jamais rien savoir parfaitement."
meditation_5,"Car encore que je sois d’une telle nature, que dès aussitôt que je comprends quelque chose fort clairement et fort distinctement, je suis naturellement porté à la croire vraie ; néanmoins parce que je suis aussi d’une telle nature, que je ne puis pas avoir l’esprit toujours attaché à une même chose, et que souvent je me ressouviens d’avoir jugé une chose être vraie, lorsque je cesse de considérer les raisons qui m’ont obligé à la juger telle, il peut arriver pendant ce temps là que d’autres raisons se présentent à moi, lesquelles me feraient aisément changer d’opinion, si j’ignorais qu’il y eût un Dieu ;"
meditation_5,"Et ainsi je n’aurais jamais une vraie et certaine science d’aucune chose que ce soit, mais seulement de vagues et inconstantes opinions."
meditation_5,"Comme, par exemple, lorsque je considère la nature du triangle, je connais évidemment, moi qui suis un peu versé dans la Géométrie, que ses trois angles sont égaux à deux droits ; et il ne m’est pas possible de ne le point croire, pendant que j’applique ma pensée à la démonstration ; mais aussitôt que je l’en détourne, encore que je me ressouvienne de l’avoir clairement comprise ; Toutefois il se peut faire aisément que je doute de sa vérité, si j’ignore qu’il y ait un Dieu :"
meditation_5,"Car je puis me persuader d’avoir été fait tel par la Nature, que je me puisse aisément tromper, même dans les choses que je crois comprendre avec le plus d’évidence, et de certitude : Vu principalement que je me ressouviens d’avoir souvent estimé beaucoup de choses pour vraies et certaines, lesquelles par après d’autres raisons m’ont porté à juger absolument fausses."
meditation_5,"Mais après que j’ai reconnu qu’il y a un Dieu, parce qu’en même temps j’ai reconnu aussi que toutes choses dépendent de lui, et qu’il n’est point trompeur, et qu’en suite de cela j’ai jugé que tout ce que je conçois clairement et distinctement ne peut manquer d’être vrai ; encore que je ne pense plus aux raisons pour lesquelles j’ai jugé cela être véritable, pourvu que je me ressouvienne de l’avoir clairement et distinctement compris, on ne me peut apporter aucune raison contraire, qui me le fasse jamais révoquer en doute, et ainsi j’en ai une vraie et certaine science."
meditation_5,"Et cette même science s’étend aussi à toutes les autres choses que je me ressouviens d’avoir autrefois démontrées, comme aux vérités de la Géométrie, et autres semblables : Car qu’est-ce que l’on me peut objecter, pour m’obliger à les révoquer en doute ?"
meditation_5,Me dira-t’on que ma nature est telle que je suis fort sujet à me méprendre ?
meditation_5,Mais je sais déjà que je ne puis me tromper dans les jugements dont je connais clairement les raisons :
meditation_5,"Me dira-t’on que j’ai tenu autrefois beaucoup de choses pour vraies, et certaines, lesquelles j’ai reconnu par après être fausses ?"
meditation_5,"Mais je n’avais connu clairement ni distinctement aucunes de ces choses-là, et ne sachant point encore cette règle par laquelle je m’assure de la vérité, j’avais été porté à les croire, par des raisons que j’ai reconnu depuis être moins fortes, que je ne me les étais pour lors imaginées."
meditation_5,Que me pourra-t’on donc objecter davantage ?
meditation_5,que peut-être je dors (comme je me l’étais moi-même objecté ci-devant) ou bien que toutes les pensées que j’ai maintenant ne sont pas plus vraies que les rêveries que nous imaginons étant endormis ?
meditation_5,"Mais quand bien même je dormirais, tout ce qui se présente à mon esprit avec évidence, est absolument véritable."
meditation_5,"Et ainsi je reconnais très-clairement que la certitude, et la vérité de toute science, dépend de la seule connaissance du vrai Dieu ; En sorte qu’avant que je le connusse je ne pouvais savoir parfaitement aucune autre chose."
meditation_5,"Et à présent que je le connais, j’ai le moyen d’acquérir une science parfaite touchant une infinité de choses, non seulement de celles qui sont en lui, mais aussi de celles qui appartiennent à la nature corporelle, en tant qu’elle peut servir d’objet aux démonstrations des Géomètres, lesquels n’ont point d’égard à son existence."
meditation_6,"Il ne me reste plus maintenant qu’à examiner s’il y a des choses matérielles, et certes au moins sais-je déjà qu’il y en peut avoir, en tant qu’on les considère comme l’objet des démonstrations de Géométrie, vu que de cette façon je les conçois fort clairement et fort distinctement."
meditation_6,"Car il n’y a point de doute que Dieu n’ait la puissance de produire toutes les choses que je suis capable de concevoir avec distinction ; et je n’ai jamais jugé qu’il lui fût impossible de faire quelque chose, qu’alors que je trouvais de la contradiction à la pouvoir bien concevoir."
meditation_6,"De plus la faculté d’imaginer qui est en moi, et de laquelle je vois par expérience que je me sers lorsque je m’applique à la considération des choses matérielles, est capable de me persuader leur existence : car quand je considère attentivement ce que c’est que l’imagination, je trouve qu’elle n’est autre chose qu’une certaine application de la faculté qui connaît, au corps qui lui est intimement présent, et partant qui existe."
meditation_6,"Et pour rendre cela très manifeste ; je remarque premièrement la différence qui est entre l’imagination, et la pure intellection, ou conception."
meditation_6,"Par exemple, lorsque j’imagine un triangle, je ne le conçois pas seulement comme une figure composée et comprise de trois lignes, mais outre cela je considère ces trois lignes comme présentes par la force et l’application intérieure de mon esprit ; et c’est proprement ce que j’appelle imaginer."
meditation_6,"Que si je veux penser à un Chiliogone, je conçois bien à la vérité que c’est une figure composée de mille côtés, aussi facilement que je conçois qu’un triangle est une figure composée de trois côtés seulement, mais je ne puis pas imaginer les mille côtés d’un Chiliogone, comme je fais les trois d’un triangle, ni pour ainsi dire, les regarder comme présents avec les yeux de mon esprit."
meditation_6,"Et quoique suivant la coutume que j’ai de me servir toujours de mon imagination, lorsque je pense aux choses corporelles, il arrive qu’en concevant un Chiliogone je me représente confusément quelque figure, toutefois il est très évident que cette figure n’est point un Chiliogone ; Puisqu’elle ne diffère nullement de celle que je me représenterais, si je pensais à un Myriogone, ou à quelque autre figure de beaucoup de côtés ; et qu’elle ne sert en aucune façon à découvrir les propriétés qui font la différence du Chiliogone d’avec les autres Polygones."
meditation_6,"Que s’il est question de considérer un Pentagone, il est bien vrai que je puis concevoir sa figure, aussi bien que celle d’un Chiliogone, sans le secours de l’imagination ; mais je la puis aussi imaginer en appliquant l’attention de mon esprit à chacun de ses cinq côtés, et tout ensemble à l’aire, ou à l’espace qu’ils renferment."
meditation_6,"Ainsi je connais clairement que j’ai besoin d’une particulière contention d’esprit pour imaginer, de laquelle je ne me sers point pour concevoir ; et cette particulière contention d’esprit montre évidemment la différence qui est entre l’imagination, et l’intellection, ou conception pure."
meditation_6,"Je remarque outre cela que cette vertu d’imaginer qui est en moi, en tant qu’elle diffère de la puissance de concevoir, n’est en aucune sorte nécessaire à ma nature, ou à mon essence, c’est à dire à l’essence de mon esprit ; car encore que je ne l’eusse point, il est sans doute que je demeurerais toujours le même que je suis maintenant : d’où il semble que l’on puisse conclure qu’elle dépend de quelque chose qui diffère de mon esprit ;"
meditation_6,"Et je conçois facilement que si quelque corps existe, auquel mon esprit soit conjoint et uni de telle sorte, qu’il se puisse appliquer à le considérer quand il lui plaît, il se peut faire que par ce moyen il imagine les choses corporelles, en sorte que cette façon de penser diffère seulement de la pure intellection, en ce que l’esprit en concevant se tourne en quelque façon vers soi-même, et considère quelqu’une des idées qu’il a a en soi ; mais en imaginant il se tourne vers le corps, et y considère quelque chose de conforme à l’idée qu’il a formée de soi même, ou qu’il a reçue par les sens."
meditation_6,"Je conçois, dis-je, aisément que l’imagination se peut faire de cette sorte, s’il est vrai qu’il y ait des corps ; Et parce que je ne puis rencontrer aucune autre voie pour expliquer comment elle se fait, je conjecture de là probablement qu’il y en a ; Mais ce n’est que probablement, et quoique j’examine soigneusement toutes choses, je ne trouve pas néanmoins que de cette idée distincte de la nature corporelle, que j’ai en mon imagination, je puisse tirer aucun argument qui conclue avec nécessité l’existence de quelque corps."
meditation_6,"Or j’ai accoutumé d’imaginer beaucoup d’autres choses, outre cette nature corporelle qui est l’objet de la Géométrie ; à savoir, les couleurs, les sons, les saveurs, la douleur, et autres choses semblables, quoique moins distinctement :"
meditation_6,"Et d’autant que j’apperçois beaucoup mieux ces choses-là par les sens, par l’entremise desquels, et de la mémoire, elles semblent être parvenues jusqu’à mon imagination ; je crois que pour les examiner plus commodément, il est à propos que j’examine en même temps ce que c’est que sentir, et que je voie si des idées que je reçois en mon esprit par cette façon de penser, que j’appelle sentir, je puis tirer quelque preuve certaine de l’existence des choses corporelles."
meditation_6,"Et premièrement je rappellerai dans ma mémoire quelles sont les choses que j’ai ci-devant tenues pour vraies, comme les ayant reçues par les sens, et sur quels fondements ma créance était appuyée ;"
meditation_6,En après j’examinerai les raisons qui m’ont obligé depuis à les révoquer en doute ; Et enfin je considérerai ce que j’en dois maintenant croire.
meditation_6,"Premièrement donc j’ai senti que j’avais une tête, des mains, des pieds, et tous les autres membres dont est composé ce corps que je considérais comme une partie de moi-même, ou peut-être aussi comme le tout :"
meditation_6,"De plus j’ai senti que ce corps était placé entre beaucoup d’autres, desquels il était capable de recevoir diverses commodités et incommodités, et je remarquais ces commodités par un certain sentiment de plaisir ou volupté, et les incommodités par un sentiment de douleur."
meditation_6,"Et outre ce plaisir et cette douleur, je ressentais aussi en moi la faim, la soif, et d’autres semblables appétits, comme aussi de certaines inclinations corporelles vers la joie, la tristesse, la colère, et autres semblables passions."
meditation_6,"Et au dehors outre l’extension, les figures, les mouvements des corps, je remarquais en eux de la dureté, de la chaleur, et toutes les autres qualités qui tombent sous l’attouchement ;"
meditation_6,"De plus j’y remarquais de la lumière, des couleurs, des odeurs, des saveurs, et des sons, dont la variété me donnait moyen de distinguer le Ciel, la Terre, la Mer, et généralement tous les autres corps les uns d’avec les autres."
meditation_6,"Et certes, considérant les idées de toutes ces qualités qui se présentaient à ma pensée, et lesquelles seules je sentais proprement et immédiatement, ce n’était pas sans raison que je croyais sentir des choses entièrement différentes de ma pensée, à savoir, des corps d’où procédaient ces idées ;"
meditation_6,"Car j’expérimentais qu’elles se présentaient à elle sans que mon consentement y fût requis, en sorte que je ne pouvais sentir aucun objet, quelque volonté que j’en eusse, s’il ne se trouvait présent à l’organe d’un de mes sens ; et il n’était nullement en mon pouvoir de ne le pas sentir, lorsqu’il s’y trouvait présent."
meditation_6,"Et parce que les idées que je recevais par les sens étaient beaucoup plus vives, plus expresses, et même à leur façon plus distinctes, qu’aucunes de celles que je pouvais feindre de moi-même en méditant, ou bien que je trouvais imprimées en ma mémoire, il semblait qu’elles ne pouvaient procéder de mon esprit."
meditation_6,"De façon qu’il était nécessaire qu’elles fussent causées en moi par quelques autres choses : Desquelles choses n’ayant aucune connaissance, sinon celle que me donnaient ces mêmes idées, il ne me pouvait venir autre chose en l’esprit, sinon que ces choses-là étaient semblables aux idées qu’elles causaient."
meditation_6,"Et parce que je me ressouvenais aussi que je m’étais plutôt servi des sens, que de la raison, et que je reconnaissais que les idées que je formais de moi-même, n’étaient pas si expresses, que celles que je recevais par les sens, et même qu’elles étaient le plus souvent composées des parties de celles-ci, je me persuadais aisément que je n’avais aucune idée dans mon esprit, qui n’eût passé auparavant par mes sens."
meditation_6,"Ce n’était pas aussi sans quelque raison que je croyais que ce corps (lequel par un certain droit particulier j’appelais mien), m’appartenait plus proprement, et plus étroitement que pas un autre ;"
meditation_6,"Car en effet je n’en pouvais jamais être séparé comme des autres corps : Je ressentais en lui et pour lui tous mes appétits, et toutes mes affections ; et enfin j’étais touché des sentiments de plaisir et de douleur en ses parties, et non pas en celles des autres corps qui en sont séparés."
meditation_6,"Mais quand j’examinais pourquoi de ce je ne sais quel sentiment de douleur suit la tristesse en l’esprit, et du sentiment de plaisir naît la joie ; ou bien pourquoi cette je ne sais quelle émotion de l’estomac, que j’appelle faim, nous fait avoir envie de manger, et la sécheresse du gosier nous fait avoir envie de boire, et ainsi du reste, je n’en pouvais rendre aucune raison, sinon que la nature me l’enseignait de la sorte ; car il n’y a certes aucune affinité ni aucun rapport, (au moins que je puisse comprendre,) entre cette émotion de l’estomac et le désir de manger, non plus qu’entre le sentiment de la chose qui cause de la douleur, et la pensée de tristesse que fait naître ce sentiment."
meditation_6,"Et en même façon il me semblait que j’avais appris de la nature toutes les autres choses que je jugeais touchant les objets de mes sens, parce que je remarquais que les jugements que j’avais coutume de faire de ces objets, se formaient en moi avant que j’eusse le loisir de peser, et considérer aucunes raisons qui me pussent obliger à les faire."
meditation_6,Mais par après plusieurs expériences ont peu à peu ruiné toute la créance que j’avais ajoutée aux sens ;
meditation_6,"Car j’ai observé plusieurs fois que des tours qui de loin m’avaient semblé rondes, me paraissaient de près être carrées, et que des colosses, élevés sur les plus hauts sommets de ces tours, me paraissaient de petites statues à les regarder d’en bas ; et ainsi dans une infinité d’autres rencontres, j’ai trouvé de l’erreur dans les jugements fondés sur les sens extérieurs ; et non pas seulement sur les sens extérieurs, mais même sur les intérieurs :"
meditation_6,"Car y a-t-il chose plus intime, ou plus intérieure que la douleur ;"
meditation_6," Et cependant j’ai autrefois appris de quelques personnes qui avaient les bras et les jambes coupées, qu’il leur semblait encore quelquefois sentir de la douleur dans la partie qui leur avait été coupée ; Ce qui me donnait sujet de penser, que je ne pouvais aussi être assuré d’avoir mal à quelqu’un de mes membres, quoique je sentisse en lui de la douleur."
meditation_6,Et à ces raisons de douter j’en ai encore ajouté depuis peu deux autres fort générales.
meditation_6,"La première est, que je n’ai jamais rien cru sentir étant éveillé, que je ne puisse aussi quelquefois croire sentir quand je dors ; Et comme je ne crois pas que les choses qu’il me semble que je sens en dormant, procèdent de quelques objets hors de moi, je ne voyais pas pourquoi je devais plutôt avoir cette créance, touchant celles qu’il me semble que je sens étant éveillé."
meditation_6,"Et la seconde, que ne connaissant pas encore, ou plutôt feignant de ne pas connaître, l’auteur de mon être, je ne voyais rien qui pût empêcher que je n’eusse été fait tel par la nature, que je me trompasse même dans les choses qui me paraissaient les plus véritables."
meditation_6,"Et pour les raisons qui m’avaient ci-devant persuadé la vérité des choses sensibles, je n’avais pas beaucoup de peine à y répondre."
meditation_6,"Car la nature semblant me porter à beaucoup de choses dont la raison me détournait, je ne croyais pas me devoir confier beaucoup aux enseignements de cette nature."
meditation_6,"Et quoique les idées que je reçois par les sens ne dépendent pas de ma volonté, je ne pensais pas que l’on dût pour cela conclure qu’elles procédaient de choses différentes de moi, puisque peut-être il se peut rencontrer en moi quelque faculté (bien qu’elle m’ait été jusques ici inconnue) qui en soit la cause, et qui les produise."
meditation_6,"Mais maintenant que je commence à me mieux connaître moi-même, et à découvrir plus clairement l’auteur de mon origine, je ne pense pas à la vérité que je doive témérairement admettre toutes les choses que les sens semblent nous enseigner ; mais je ne pense pas aussi que je les doive toutes généralement révoquer en doute."
meditation_6,"Et premièrement, parce que je sais que toutes les choses que je conçois clairement et distinctement, peuvent être produites par Dieu telles que je les conçois, il suffit que je puisse concevoir clairement et distinctement une chose sans une autre, pour être certain que l’une est distincte ou différente de l’autre : parce qu’elles peuvent être posées séparément au moins par la toute puissance de Dieu ; et il n’importe pas par quelle puissance cette séparation se fasse, pour m’obliger à les juger différentes :"
meditation_6,"Et partant de cela même que je connais avec certitude que j’existe, et que cependant je ne remarque point qu’il appartienne nécessairement aucune autre chose à ma nature, ou à mon essence, sinon que je suis une chose qui pense, je conclus fort bien que mon essence consiste en cela seul, que je suis une chose qui pense, ou une substance dont toute l’essence ou la nature n’est que de penser."
meditation_6,"Et quoique peut-être (ou plutôt certainement, comme je le dirai tantôt) j’aie un corps auquel je suis très-étroitement conjoint ; néanmoins parce que d’un côté j’ai une claire et distincte idée de moi-même, en tant que je suis seulement une chose qui pense et non étendue, et que d’un autre j’ai une idée distincte du corps, en tant qu’il est seulement une chose étendue et qui ne pense point, il est certain que ce moi, c’est à dire mon âme, par laquelle je suis ce que je suis, est entièrement et véritablement distincte de mon corps, et qu’elle peut être, ou exister sans lui."
meditation_6,"Davantage je trouve en moi des facultés de penser toutes particulières, et distinctes de moi, à savoir les facultés d’imaginer et de sentir, sans lesquelles je puis bien me concevoir clairement et distinctement tout entier, mais non pas elles sans moi, c’est à dire sans une substance intelligente à qui elles soient attachées :"
meditation_6,"Car dans la notion que nous avons de ces facultés, ou, (pour me servir des termes de l’école) dans leur concept formel, elles enferment quelque sorte d’intellection : d’où je conçois qu’elles sont distinctes de moi, comme les figures, les mouvements, et les autres modes ou accidents des corps, le sont des corps mêmes qui les soutiennent."
meditation_6,"Je reconnais aussi en moi quelques autres facultés comme celles de changer de lieu, de se mettre en plusieurs postures, et autres semblables, qui ne peuvent être conçues, non plus que les précédentes, sans quelque substance à qui elles soient attachées, ni par conséquent exister sans elle, mais il est très-évident que ces facultés ; s’il est vrai qu’elles existent, doivent être attachées à quelque substance corporelle, ou étendue, et non pas à une substance intelligente :"
meditation_6,"Puisque dans leur concept clair et distinct, il y a bien quelque sorte d’extension qui se trouve contenue, mais point du tout d’intelligence."
meditation_6,"De plus il se rencontre en moi une certaine faculté passive de sentir, c’est à dire de recevoir et de connaître les idées des choses sensibles, mais elle me serait inutile, et je ne m’en pourrais aucunement servir, s’il n’y avait en moi, ou en autrui, une autre faculté active, capable de former et produire ces idées."
meditation_6,"Or cette faculté active ne peut être en moi en tant que je ne suis qu’une chose qui pense, vu qu’elle ne présuppose point ma pensée, et aussi que ces idées-là me sont souvent représentées sans que j’y contribue en aucune sorte, et même souvent contre mon gré ; il faut donc nécessairement qu’elle soit en quelque substance différente de moi, dans laquelle toute la réalité, qui est objectivement dans les idées qui en sont produites, soit contenue formellement ou éminemment ; (comme je l’ai remarqué ci-devant :)"
meditation_6,"Et cette substance est ou un corps, c’est à dire une nature corporelle, dans laquelle est contenu formellement et en effet, tout ce qui est objectivement et par représentation dans les idées ; ou bien c’est Dieu même, ou quelqu’autre créature plus noble que le corps, dans laquelle cela même est contenu éminemment."
meditation_6,"Or Dieu n’étant point trompeur, il est très manifeste qu’il ne m’envoye point ces idées immédiatement par lui-même, ni aussi par l’entremise de quelque créature, dans laquelle leur réalité ne soit pas contenue formellement, mais seulement éminemment."
meditation_6,"Car ne m’ayant donné aucune faculté pour connaître que cela soit, mais au contraire une très-grande inclination à croire qu’elles me sont envoyées, ou qu’elles partent des choses corporelles, je ne vois pas comment on pourrait l’excuser de tromperie, si en effet ces idées partaient, ou étaient produites par d’autres causes que par des choses corporelles : Et partant il faut confesser qu’il y a des choses corporelles qui existent."
