Divs,Phrases
L4_CH_19,"Leurs dissensions font paraître au moins que leur témoignage interne a besoin d’une vérification externe pour être cru, et il leur faudrait des miracles pour avoir droit de passer pour prophètes et inspirés."
L4_CH_19,"Il y aurait pourtant un cas, où ces inspirations porteraient leurs preuves avec elles."
L4_CH_19,"Ce serait si elles éclairaient véritablement l’esprit par des découvertes importantes de quelque connaissance extraordinaire, qui seraient au-dessus des forces de la personne, qui les aurait acquises sans aucun secours externe."
L4_CH_19,Gemmas de lapidibus.
L4_CH_19,"Et si Mlle Antoinette Bourignon avait fourni à Bertrand La Coste[114], ingénieur français à Hambourg, la lumière dans les sciences qu’il crut avoir reçue d’elle, comme il le marque en lui dédiant son livre de la quadrature du cercle (où, faisant allusion à Antoinette et Bertrand, il l’appelait l’A en théologie, comme il se disait être lui-même B en mathématiques), on n’aurait su que dire."
L4_CH_19,"Mais on ne voit pas d’exemples d’un succès considérable de cette nature, non plus que des prédictions très circonstanciées qui aient réussi à de telles gens."
L4_CH_19,"Empereur, se trouvèrent fausses, et ceux qui y donnèrent créance furent malheureux."
L4_CH_19,"Rogozky, prince de Transylvanie, fut poussé par Drabitius[117] à l’entreprise de Pologne, où il perdit son armée, ce qui lui fit enfin perdre ses États avec la vie : et le pauvre Drabitius longtemps après, à l’âge de 80 ans, eut enfin la tête tranchée par ordre de l’Empereur."
L4_CH_19,"Cependant, je ne doute point qu’il n'y ait des gens maintenant qui fassent revivre ces prédictions mal à propos, dans la conjecture présente des désordres de la Hongrie, ne considérant point que ces prétendus prophètes parlaient des événements de leur temps ; en quoi ils feraient à peu près comme celui qui après le bombardement de Bruxelles publia une feuille volante, où il y avait un passage pris d’un livre de Mlle Antoinette, qui ne voulut point venir dans cette ville parce que (si je m’en souviens bien) elle avait songé de la voir en feu, mais ce bombardement arriva longtemps après sa mort."
L4_CH_19,"J’ai connu un homme qui alla en France durant la guerre, qui fut terminée par la paix de Nimègue, importuner M."
L4_CH_19,Montausier et M.
L4_CH_19,Pomponne sur le fondement des prophéties publiées par Comenius : et il se serait cru inspiré lui-même (je pense) s’il lui fût arrivé de faire ses propositions dans un temps pareil au nôtre.
L4_CH_19,"Ce qui fait voir non seulement le peu de fondement, mais aussi le[118] danger de ces entêtements."
L4_CH_19,"Les histoires sont pleines du mauvais effet des prophéties fausses ou mal entendues, comme l’on peut voir dans une savante et judicieuse dissertation, De officio viri boni circa futura contingentia que feu M. Jacobus Thomasius[119], professeur célèbre à Leipzig, donna autrefois au public."
L4_CH_19,Il est vrai cependant que ces persuasions font quelquefois un bon effet et servent à de grandes choses : car Dieu se peut servir de l’erreur pour établir ou maintenir la vérité.
L4_CH_19,Mais je ne crois point qu’il soit permis facilement à nous de se servir des fraudes pieuses pour une bonne fin.
L4_CH_19,"Et quant aux dogmes de religion, nous n’avons point besoin de nouvelles révélations ; c’est assez qu’on nous propose des règles salutaires pour que nous soyons obligés de les suivre, quoique celui qui les propose ne fasse aucun miracle ; et quoique Jésus-Christ en fût muni, il ne laisse pas de refuser quelquefois d’en faire pour complaire à cette race perverse, qui demandait des signes, lorsqu’il ne prêchait que la vertu et ce qui avait déjà été enseigne par la raison naturelle et les prophètes."
L4_CH_20,"Après avoir assez parlé de tous les moyens qui nous font connaître ou deviner la vérité, disons encore quelque chose de nos erreurs et mauvais jugements."
L4_CH_20,Il faut que les hommes se trompent souvent puisqu’il y a tant de dissensions entre eux.
L4_CH_20,Les raisons de cela se peuvent réduire à ces quatre.
L4_CH_20,Le manque de preuves.
L4_CH_20,Le peu d’habileté il s’en servir.
L4_CH_20,Le manque de volonté d’en faire usage.
L4_CH_20,Les fausses règles des probabilités.
L4_CH_20,"Quand je parle du défaut des preuves, je comprends encore celles qu’on pourrait trouver si on en avait les moyens et la commodité : mais c’est de quoi on manque le plus souvent."
L4_CH_20,"Tel est l’état des hommes, dont la vie se passe il chercher de quoi subsister : ils sont aussi peu instruits de ce qui se passe dans le monde, qu’un cheval de somme, qui va toujours par le même chemin, peut devenir habile dans la carte du pays."
L4_CH_20,"Il leur faudrait les langues, la lecture, la conversation, les observations de la nature et les expériences de l’art."
L4_CH_20,"Or tout cela ne convenant point leur état, dirons-nous donc que le gros des hommes n’est conduit au bonheur et à la misère que par un hasard aveugle ?"
L4_CH_20,"Faut-il qu’ils s’abandonnent aux opinions courantes et aux guides autorisés dans le pays, même par rapport au bonheur ou malheur éternel ?"
L4_CH_20,Ou sera-t-on malheureux éternellement pour être né plutôt dans un pays que dans un autre ?
L4_CH_20,"il faut pourtant avouer que personne n’est si fort occupé du soin de pourvoir à sa subsistance qu’il n’ait aucun temps de reste pour penser à son âme et pour s’instruire de ce qui regarde la religion, s’il y était aussi appliqué qu’il l’est à des choses moins importantes."
L4_CH_20,"Supposons que les hommes ne soient pas toujours en état de s’instruire eux-mêmes, et que, ne pouvant pas abandonner avec prudence le soin de la subsistance de leur famille pour chercher des vérités difficiles, ils soient obligés de suivre les sentiments autorisés chez eux, il faudra toujours juger que dans ceux qui ont la vraie religion sans en avoir des preuves la grâce intérieure suppléera au défaut des motifs de la crédibilité ; et la charité nous fait juger encore, comme je vous ai déjà marqué, que Dieu fait pour les personnes de bonne volonté, élevées parmi les épaisses ténèbres des erreurs les plus dangereuses, tout ce que sa bonté et sa justice demandent, quoique peut-être d’une manière qui nous est inconnue."
L4_CH_20,On a des histoires applaudies dans l’Église romaine de personnes qui ont été ressuscitées exprès pour ne point manquer des secours salutaires.
L4_CH_20,"Mais Dieu peut secourir les âmes par l’opération interne du Saint-Esprit, sans avoir besoin d’un si grand miracle ; et ce qu’il y a de bon et de consolant pour le genre humain, c’est que, pour se mettre dans l’état de la grâce de Dieu, il ne faut que la bonne volonté, mais sincère et sérieuse."
L4_CH_20,Je reconnais qu’on n’a pas même cette bonne volonté sans la grâce de Dieu ; d’autant que tout bien naturel ou surnaturel vient de lui ; mais c’est toujours assez qu’il ne faut qu’avoir la volonté et qu’il est impossible que Dieu puisse demander une condition plus facile et plus raisonnable.
L4_CH_20,"Il y en a qui sont assez à leur aise pour avoir toutes les commodités propres à éclaircir leurs doutes ; mais ils sont détournés de cela par des obstacles pleins d’artifices, qu’il est assez facile d’apercevoir, sans qu’il soit nécessaire de les étaler en cet endroit."
L4_CH_20,"J’aime mieux parler de ceux qui manquent d’habileté pour faire valoir les preuves qu’ils ont pour ainsi dire sous la main, et qui ne sauraient retenir une longue suite de conséquences ni peser toutes les circonstances."
L4_CH_20,"Il y a des gens d’un seul syllogisme, et il y en a de deux seulement."
L4_CH_20,"Ce n’est pas le lieu ici de déterminer si cette imperfection vient d’une différence naturelle des âmes mêmes ou des organes, ou si elle dépend du défaut de l’exercice qui polit les facultés naturelles."
L4_CH_20,"Il nous suffit ici qu’elle est visible, et qu’on n’a qu’à aller du Palais ou de la Bourse aux hôpitaux et aux petites-maisons pour s’en apercevoir."
L4_CH_20,"Ce ne sont pas les pauvres seuls qui sont nécessitent ; ; il manque plus à certains riches qu’à eux, parce que ces riches demandent trop et se mettent volontairement dans une espèce d’indigence qui les empêche de vaquer aux considérations importantes."
L4_CH_20,L’exemple y fait beaucoup.
L4_CH_20,"On s’attache à suivre celui de ses pareils qu’on est obligé de pratiquer sans faire paraître un esprit de contrariété, et cela j’ai ; aisément qu’on leur devient semblable."
L4_CH_20,Il est bien difficile de contenter en même temps la raison et la coutume.
L4_CH_20,"Quant à ceux qui manquent de capacité, il y en a peut-être moins qu’on ne pense ; je crois que le bon sens avec l’application peuvent suffire à tout ce qui ne demande pas de la promptitude."
L4_CH_20,"Je présuppose le bon sens, parce que je ne crois pas que vous vouliez exiger la recherche de la vérité des habitants des petites-maisons."
L4_CH_20,"Il est vrai qu’il n’y en a pas beaucoup qui n’en pourraient revenir, si nous en connaissions les moyens, et, quelque différence originale qu’il y ait entre nos âmes (comme je crois en effet qu’il y en a), il est toujours sûr que l’une pourrait aller aussi loin que l’autre (mais non pas peut-être si vite) si elle était menée comme il faut."
L4_CH_20,Il y a une autre sorte de gens qui ne manquent que de volonté.
L4_CH_20,"Un violent attachement au plaisir, une constante application à ce qui regarde leur fortune, une paresse ou négligence générale, une aversion particulière pour l’étude et la méditation, les empêchent de penser sérieusement à la vérité."
L4_CH_20,"Il y en a même qui craignent qu’une recherche, exempte de toute partialité, ne fût point favorable aux opinions qui s’accommodent le mieux à leurs préjugés et à leurs desseins."
L4_CH_20,"On connaît des personnes qui ne veulent pas lire une lettre qu’on suppose porter de méchantes nouvelles, et bien des gens évitent d’arrêter leurs comptes ou de s’informer de l’état de leur bien, de peur d’apprendre ce qu’ils voudraient ignorer."
L4_CH_20,"Il y en a qui ont de grands revenus et les emploient tous à des provisions pour le corps, sans songer aux moyens de perfectionner l’entendement."
L4_CH_20,"Ils prennent un grand soin de paraître toujours dans un équipage propre et brillant, et ils souffrent sans peine que leur âme soit couverte des méchants haillons de la prévention et de l’erreur et que la nudité, c’est-à-dire l’ignorance, paraisse à travers."
L4_CH_20,"Sans parler des intérêts qu’ils doivent prendre à un état à venir, ils ne négligent pas moins ce qu’ils sont intéressés à connaître dans la vie qu’ils mènent dans ce monde."
L4_CH_20,"Et c’est quelque chose d’étrange que bien souvent ceux qui regardent le pouvoir et l’autorité comme un apanage de leur naissance ou de leur fortune l’abandonnent négligemment à des gens d’une condition inférieure à la leur, mais qui les surpassent en connaissance ; car il faut bien que les aveugles soient conduits par ceux qui voient, ou qu’ils tombent dans la fosse, et il n’y a point de pire esclavage que celui de l’entendement."
L4_CH_20,"Il n’y a point de preuve plus évidente de la négligence des hommes par rapport à leurs vrais intérêts, que le peu de soin qu’on a de connaître et de pratiquer ce qui convient à la santé, qui est un de nos plus grands biens ; et quoique les grands se ressentent autant et plus que les autres des mauvais effets de cette négligence, ils n’en reviennent point."
L4_CH_20,"Pour ce qui se rapporte à la foi, plusieurs regardent la pensée qui les pourrait porter à la discussion comme une tentation du démon, qu’ils ne croient pouvoir mieux surmonter qu’en tournant l’esprit à toute autre chose."
L4_CH_20,Les hommes qui n’aiment que les plaisirs ou qui s’attachent à quelque occupation ont coutume de négliger les autres affaires.
L4_CH_20,"Un joueur, un chasseur, un buveur, un débauché, et même un curieux de bagatelles perdra sa fortune et son bien, faute de se donner la peine de solliciter un procès ou de parler à des gens en poste."
L4_CH_20,"Il y en a comme l’empereur Honorius, qui, lorsqu’on lui porta la perte de Rome, crut que c’était sa poule qui portait ce nom, ce qui le fâcha plus que la vérité."
L4_CH_20,"Il serait à souhaiter que les hommes qui ont du pouvoir eussent de la connaissance à proportion ; mais quand le détail des sciences, des arts, de l’histoire des langues n’y serait pas ; un jugement solide et exercé et une connaissance des choses également grandes et générales, en un mot summa rerum pourrait suffire."
L4_CH_20,"Et comme l’empereur Auguste avait un abrégé des forces et besoins de l’État qu’il appelait breviarium imperii, on pourrait avoir un abrégé des intérêts de l’homme, qui mériterait d’être appelé enchiridion sapientiæ, si les hommes voulaient avoir soin de ce qui leur importe le plus."
L4_CH_20,"Enfin la plupart de nos erreurs viennent des fausses mesures de probabilité qu’on prend, soit en suspendant son jugement malgré des raisons manifestes, soit en le donnant malgré des probabilités contraires."
L4_CH_20,"Ces fausses mesures consistent : 1o dans des propositions douteuses, prises pour principes ; 2o dans les hypothèses reçues ; 3o dans l’autorité."
L4_CH_20,"Nous jugeons ordinairement de la vérité par la conformité avec ce que nous regardons comme principes incontestables, et cela nous fait mépriser le témoignage des autres et même celui de nos sens quand ils y sont ou paraissent contraires : mais, avant que de s’y fier avec tant d’assurance, il faudrait les examiner avec la dernière exactitude."
L4_CH_20,"Les enfants reçoivent des propositions qui leur sont inculquées par leur père et mère, nourrices, précepteurs et autres qui sont autour d’eux, et ces propositions, ayant pris racine, passent pour sacrées comme un Urim et Thunim, que Dieu aurait mis lui-même dans l’âme."
L4_CH_20,On a a de la peine à souffrir ce qui choque ces oracles internes pendant qu’on digère les plus grandes absurdités qui s’y accordent.
L4_CH_20,"Cela paraît par l’extrême obstination qu’on remarque dans différents, hommes à croire fortement des opinions directement opposées comme des articles de foi, quoiqu’elles soient fort souvent également absurdes."
L4_CH_20,"Prenez un homme de bon sens, mais persuadé de cette maxime qu’on doit croire ce qu’on croit dans sa communion, telle qu’on l’enseign à Wittemberg ou en Suède, quelle disposition n’a-t-il pas à recevoir sans peine la doctrine de la consubstantiation et à croire qu’une même chose est chair et pain à la fois."
L4_CH_20,"Il paraît bien, Monsieur, que vous n’êtes pas assez instruit des sentiments des Évangéliques, qui admettent la présence réelle du corps de Notre-Seigneur dans l’Eucharistie."
L4_CH_20,"Ils se sont expliqués mille fois qu’ils ne veulent point de consubstantiation du pain et du vin avec la chair et le sang de Jésus-Christ, et encore moins qu’une même chose est chair et pain ensemble."
L4_CH_20,"Ils enseignent seulement qu’en recevant les symboles visibles on reçoit d’une manière invisible et surnaturelle le corps du Sauveur, sans qu’il soit enfermé dans le pain."
L4_CH_20,"Et la présence qu’ils entendent n’est point locale, ou spatiale pour ainsi dire, c’est-à-dire déterminée par les dimensions du corps présent : de sorte que tout ce que les sens y peuvent opposer ne les regarde point."
L4_CH_20,"Et, pour faire voir que les inconvénients qu’on pourrait tirer de la raison ne les touchent point non plus, ils déclarent que ce qu’ils entendent par la substance du corps ne consiste point dans l’étendue ou dimension ; et ils ne font point difficulté d’admettre que le corps glorieux de Jésus-Christ garde une certaine présence ordinaire et locale, mais convenable à son état dans le lieu sublime où il se trouve, toute différente de cette présence sacramentale, dont il s’agit ici, ou de sa présence miraculeuse, avec laquelle il gouverne l’Église qui fait qu’il est non pas partout comme Dieu, mais là où il veut bien être : ce qui est le sentiment des plus modérés, de sorte que, pour montrer l’absurdité de leur doctrine, il faudrait démontrer que toute l’essence du corps ne consiste que dans l’étendue et de ce qui est uniquement mesuré par là, ce que personne n’a encore fait que je sache."
L4_CH_20,"Aussi toute cette difficulté ne regarde pas moins les réformés, qui suivent les confessions gallicane et belgique, la déclaration de l’assemblée de Sendomir, composée de gens des deux confessions augustane et helvétique, conforme il la confession saxonne, destinée pour le concile de Trente ; la profession de foi des réformés venus au colloque de Thorn, convoqué sous l’autorité d’Uladislas, roi de Pologne, et la doctrine constante de Calvin[120] et de Bèze[121], qui ont déclaré le plus distinctement et le plus fortement du monde que)es symboles fournissent effectivement ce qu’ils représentent et que nous devenons participants de la substance même du corps et du sang de Jésus-Christ."
L4_CH_20,"Et Calvin, après avoir réfuté ceux qui se contentent d’une participation métaphorique de pensée ou de sceau et d’une union de foi, ajoute qu’on ne pourra rien dire d’assez fort pour établir la réalité, qu’il ne soit prêt à signer, pourvu qu’on évite tout ce qui regarde la circonscription des lieux ou la diffusion des dimensions ; de sorte qu’il paraît que dans le fond sa doctrine était celle de Mélanchton[122] et même de Luther[123] (comme Calvin le présume lui-même dans une de ses lettres), excepté qu’outre la condition de la perception des symboles dont Luther se contente il demande encore la condition de la foi, pour exclure la participation des indignes."
L4_CH_20,"Et j’ai trouvé Calvin si positif sur cette communion réelle en cent lieux de ses ouvrages, et même dans les lettres familières, où il n’en avait point besoin, que je ne vois point de lieu de soupçonner d’artifice."
L4_CH_20,Je vous demande pardon si j’ai parlé de ces Messieurs selon l’opinion vulgaire.
L4_CH_20,Et je me souviens maintenant d’avoir remarqué que de fort habiles théologiens de l’Église anglicane ont été pour cette participation réelle.
L4_CH_20,Mais des principes établis passons aux hypothèses reçues.
L4_CH_20,"Ceux qui reconnaissent que ce ne sont qu’hypothèses ne laissent pas souvent de les maintenir avec chaleur, à peu près comme des principes assurés, et de mépriser les probabilités contraires."
L4_CH_20,"Il serait insupportable à un savant professeur de voir son autorité renversée en un instant par un nouveau venu qui rejetterait ses hypothèses ; son autorité, dis-je, qui est en vogue depuis 30 ou 40 ans, acquise par bien des veilles, soutenue par quantité de grec et de latin, confirmée par une tradition générale et par une barbe vénérable."
L4_CH_20,Tous les arguments qu’on peut employer pour le convaincre de la fausseté de son hypothèse seront aussi peu capables de prévaloir sur son esprit que les efforts que fit Borée pour obliger le voyageur à quitter son manteau qu’il tint d’autant plus ferme que ce vent soufflait avec plus de violence.
L4_CH_20,"En effet, les coperniciens ont éprouvé dans leurs adversaires que les hypothèses, reconnues pour telles, ne laissent pas d’être soutenues avec un zèle ardent."
L4_CH_20,Et les cartésiens ne sont pas moins positifs pour leurs particules cannelées[124] et petites boules du second élément[125] que si c’étaient des théorèmes d’Euclide ; et il semble que le zèle pour nos hypothèses n’est qu’un effet de la passion que nous avons de nous faire respecter nous-mêmes.
L4_CH_20,"Il est vrai que ceux qui ont condamné Galilée ont cru que le repos de la terre était plus qu’une hypothèse, car ils le jugeaient conforme à l’Écriture et à la raison."
L4_CH_20,« Terræque urbesque recedunt.»
L4_CH_20,"Cependant on ne laisse pas de continuer en Italie et en Espagne et même dans les pays héréditaires de l’empereur de supprimer la doctrine de Copernic, au grand préjudice de ces nations, dont les esprits pourraient s’élever à des plus belles découvertes, s’ils jouissaient d’une liberté raisonnable et philosophique."
L4_CH_20,"Les passions dominantes paraissent être, en effet, comme vous dites, la source de l’amour qu’on a pour les hypothèses ; mais elles s’étendent encore bien plus loin."
L4_CH_20,« Qui amant ipsi sibi somnia fingunt. »
L4_CH_20,"C’est ce qui fait qu’on se sert de deux moyens d’échapper aux probabilités les plus apparentes, quand elles attaquent nos passions et nos préjugés."
L4_CH_20,Le premier est de penser qu’il y peut avoir quelque sophistiquerie cachée dans l’argument qu’on nous objecte.
L4_CH_20,"Et le second de supposer que nous pourrions mettre en avant de tout aussi bons, ou même de meilleurs arguments pour battre l’adversaire si nous avions la commodité, ou 1’habileté, ou l’assistance qu’il nous faudrait pour les trouver."
L4_CH_20,"Ces moyens de se défendre de la conviction sont bons quelquefois, mais aussi ce sont des sophismes lorsque la matière est assez éclaircie, et qu’on a tout mis en ligne de compte ; car après cela il y a moyen de connaître sur le tout de quel côte se trouve la probabilité."
L4_CH_20,"C’est ainsi qu’il n’y a point lieu de douter que les animaux ont été formés plutôt par des mouvements qu’un agent intelligent a conduits, que par un concours fortuit des atomes ; comme il n’y a personne qui doute le moins du monde si les caractères d’imprimerie, qui forment un discours intelligible, ont été assemblés par un homme attentif, ou par un mélange confus."
L4_CH_20,"Je croirais donc qu’il ne dépend point de nous de suspendre notre assentiment dans ces rencontres : mais nous le pouvons faire quand la probabilité est moins évidente, et nous pouvons nous contenter même des preuves plus faibles qui conviennent le mieux avec notre inclination."
L4_CH_20,"Il me paraît impraticable à la vérité qu’un homme penche du côté où il voit le moins de probabilité : la perception, la connaissance et l’assentiment ne sont point arbitraires : comme il ne dépend point de moi de voir ou de ne point voir la convenance de deux idées, quand mon esprit y est tourné."
L4_CH_20,Nous pouvons pourtant arrêter volontairement le progrès de nos recherches ; sans quoi l’ignorance ou l’erreur ne pourrait être un péché en aucun cas.
L4_CH_20,C’est en cela que nous exerçons notre liberté.
L4_CH_20,"Il est vrai que, dans les rencontres où l’on n’a aucun intérêt, on embrasse l’opinion commune, ou le sentiment du premier venu ; mais, dans les points où notre bonheur ou malheur est intéressé, l’esprit s’applique plus sérieusement à peser les probabilités, et je pense qu’en ce cas, c’est-à-dire lorsque nous avons de l’attention, nous n’avons pas le choix de nous déterminer pour le côté que nous voulons, s’il y a entre les deux partis des différences tout à fait visibles, et que ce sera la plus grande probabilité qui déterminera notre assentiment."
L4_CH_20,"Je suis de votre avis dans le fond, et nous nous sommes assez expliqués là-dessus dans nos conférences précédentes quand nous avons parlé de la liberté."
L4_CH_20,"J ’ai montré alors que nous ne croyons jamais ce que nous voulons, mais bien ce que nous voyons le plus apparent : et que néanmoins nous pouvons nous faire croire indirectement ce que nous voulons, en détournant l’attention d’un objet désagréable pour nous appliquer à un autre, qui nous plaît ; ce qui fait qu’en envisageant davantage les raisons d’un parti favori nous le croyons enfin le plus vraisemblable."
L4_CH_20,"Quant aux opinions, où nous ne prenons guère d’intérêt, et que nous recevons sur des raisons légères, cela se fait parce que, ne remarquant presque rien qui s’y oppose, nous trouvons que l’opinion qu’on nous fait envisager favorablement surpasse autant et plus le sentiment opposé, qui n’a rien pour lui dans notre perception, que s’il y avait eu beaucoup de raisons de part et d’autre, car la différence entre 0 et 1, ou entre 2 et 3, est aussi grande qu’entre 9 et 10, et nous nous apercevons de cet avantage, sans penser à l’examen qui serait encore nécessaire pour juger, mais où rien ne nous convie."
L4_CH_20,"La dernière fausse mesure de probabilité, que j’ai dessein de remarquer, est l’autorité mal entendue, qui retient plus de gens dans l’ignorance et dans l’erreur que toutes les autres ensemble."
L4_CH_20,"Combien voit-on de gens qui n’ont point d’autre fondement de leur sentiment que les opinions reçues parmi nos amis ou parmi les gens de notre profession ou dans notre parti, ou dans notre pays ?"
L4_CH_20,Une telle doctrine a été approuvée par la vénérable antiquité ; elle vient à moi sous le passeport des siècles précédents ; d’autres hommes s’y rendent ; c’est pourquoi je suis à l’abri de l’erreur en la recevant.
L4_CH_20,"On serait aussi bien fondé à jeter à croix ou à pile pour prendre ses opinions, qu’à les choisir sur de telles règles."
L4_CH_20,"Et, outre que tous les hommes sont sujets à l’erreur, je crois que si nous pouvions voir les secrets motifs qui font agir les savants et les chefs de parti, nous trouverions souvent tout autre chose que, le pur amour de la vérité."
L4_CH_20,"Il est sûr au moins qu’i] n’y a point d’opinion si absurde, qu’elle ne puisse être embrassée sur ce fondement, puisqu’il n’y a guère d’erreur qui n’ait eu ses partisans."
L4_CH_20,Il faut avouer pourtant qu’on ne saurait éviter en bien des rencontres de se rendre à l’autorité.
L4_CH_20,"Saint Augustin a fait un livre assez joli, De Utilitate credendi, qui mérite d’être lu sur ce sujet, et quant aux opinions reçues, elles ont pour elles quelque chose d’approchant à ce qui donne ce qu’on appelle présomption chez les jurisconsultes : et quoiqu’on ne soit point obligé de les suivre toujours sans preuves, on n’est pas autorisé non plus à les détruire dans l’esprit d’autrui sans avoir des preuves contraires."
L4_CH_20,C’est qu’il n’est point permis de rien changer sans raison.
L4_CH_20,"On a fort disputé sur l’argument tiré du grand nombre des approbateurs d’un sentiment depuis que feu M. Nicole publia son livre sur l’Église : mais tout ce qu’on peut tirer de cet argument, lorsqu’il s’agit d’approuver une raison et non pas d’attester un fait, ne peut être réduit qu’a ce que je viens de dire."
L4_CH_20,"Et comme cent chevaux ne courent pas plus vite qu’un cheval quoiqu’ils puissent tirer davantage, il en est de même de cent hommes comparés à un seul ; ils ne sauraient aller plus droit, mais ils travailleront plus efficacement ; ils ne sauraient mieux juger, mais ils seront capables de fournir plus de matière ou le jugement puisse être exercé."
L4_CH_20,C’est ce que porte le proverbe : plus vident oculi quam oculus.
L4_CH_20,"On le remarque dans les Assemblées, où véritablement quantité de considérations sont mises sur le tapis, qui seraient peut-être échappées à un ou deux, mais on court risque souvent de ne point prendre le meilleur parti en concluant sur toutes ces considérations, lorsqu’il, n’y a point des personnes habiles chargées de les digérer et de les peser."
L4_CH_20,"C’est pourquoi quelques théologiens judicieux du parti de Rome, voyant que l’autorité de l’Église, c’est-à-dire celle des plus élevés en dignité et des plus appuyés par la multitude, ne pouvait être sûre en matière de raisonnement, l’ont réduite à la seule attestation des faits sous le nom de tradition."
L4_CH_20,"Ce fut l’opinion de Henri Holden[128], Anglais, docteur de Sorbonne, auteur d’un livre intitulé Analyse de la foi, où, suivant les principes du Commonitorium de Vincent de Lérins[129], il soutient qu’on ne saurait faire des décisions nouvelles dans l’Église, et que tout ce que les Évêques assemblés en concile peuvent faire, c’est d’attester le fait de la doctrine reçue dans leurs diocèses."
L4_CH_20,"Le principe est spécieux tant qu’on demeure dans les généralités ; mais quand on vient au fait, il se trouve que des différents pays ont reçu des opinions différentes depuis longtemps ; et dans les mêmes pays encore on est allé du blanc au noir, malgré les arguments de M. Arnaud contre les changements insensibles ; outre que souvent, sans se borner à attester, on s’est mêlé de juger."
L4_CH_20,"C’est aussi dans le fond l’opinion de Gretser[130], savant jésuite de Bavière, auteur d’une autre Analyse de la foi, approuvée des théologiens de son ordre, que l’Église peut juger des controverses en faisant de nouveaux articles de foi, l’assistance du Saint-Esprit lui étant promise, quoiqu’on tâche le plus souvent de déguiser ce sentiment surtout en France, comme si l’Église ne faisait qu’éclaircir des doctrines déjà établies."
L4_CH_20,Mais l’éclaircissement est une énonciation déjà reçue ou c’en est une nouvelle qu’on croit tirer de la doctrine reçue.
L4_CH_20,"La pratique s’oppose le plus souvent au premier sens, et dans le second l’énonciation nouvelle, qu’on établit, que peut-elle être qu’un article nouveau ?"
L4_CH_20,Cependant je ne suis point d’avis qu’on méprise l’antiquité en matière de religion ; et je crois même qu’on petit dire que Dieu a préservé les Conciles véritablement œcuméniques jusqu’ici de toute erreur contraire à la doctrine salutaire.
L4_CH_20,"Au reste, c’est une chose étrange que la prévention de parti : j’ai vu des gens embrasser avec ardeur une opinion, par la seule raison qu’elle est reçue dans leur ordre, ou même seulement parce qu’elle est contraire à celle d’un homme d’une religion ou d’une nation qu’ils n’aimaient point, quoique la question n’eût presque point de connexion avec la religion ou avec les intérêts des peuples."
L4_CH_20,Ils ne savaient point peut-être que c’était là véritablement la source de leur zèle ; mais je reconnaissais que sur la première nouvelle qu’un tel avait écrit telle ou telle chose ; ils fouillaient dans les bibliothèques et alambiquaient leurs esprits animaux pour trou» ver de quoi le réfuter.
L4_CH_20,C’est ce qui se pratique aussi souvent par ceux qui soutiennent des thèses dans les universités et qui cherchent à se signaler contre les adversaires.
L4_CH_20,"Mais que dirons-nous des doctrines prescrites dans les livres symboliques du parti même parmi les protestants, qu’on est souvent obligé d’embrasser avec serment ?"
L4_CH_20,que quelques-uns ne croient signifier chez nous que l’obligation de professer ce que ces livres ou formulaires ont de la sainte Écriture ; en quoi ils sont contredits par d’autres.
L4_CH_20,"Et dans les ordres religieux du parti de Rome, sans se contenter des doctrines établies dans leur Église, on prescrit des bornes plus étroites à ceux qui enseignent ; témoin les propositions que le général des Jésuites, Claude Aquaviva[131] (si je ne me trompe), défendit d’enseigner dans leurs écoles."
L4_CH_20,"Il serait bon (pour le dire en passant) de faire un recueil systématique des propositions décidées et censurées par des conciles Papes, Évêques, Supérieurs, Facultés, qui servirait à l’histoire ecclésiastique."
L4_CH_20,On peut distinguer entre enseigner et embrasser un sentiment.
L4_CH_20,"Il n’y a point de serment au monde ni de défense, qui puisse forcer un homme à demeurer dans la même opinion, car les sentiments sont involontaires en eux-mêmes ; mais il se peut et doit abstenir d’enseigner une doctrine qui passe pour dangereuse, à moins qu’il ne s’y trouve obligé en conscience."
L4_CH_20,"Et, en ce cas, il faut se déclarer sincèrement et sortir de son poste, quand on a été chargé d’enseigner ; supposé pourtant qu’on le puisse faire sans s’exposer à un danger extrême qui pourrait forcer de quitter sans bruit."
L4_CH_20,"Et on ne voit guère, d’autre moyen d’accorder les droits du public et du particulier : l’un devant empêcher ce qu’il juge mauvais, et l’autre ne pouvant point se dispenser des devoirs exigés par sa conscience."
L4_CH_20,Cette opposition entre le public et le particulier et même entre les opinions publiques de différents partis est un mal inévitable.
L4_CH_20,"Mais souvent les mêmes oppositions ne sont qu’apparentés, et ne consistent que dans les formules."
L4_CH_20,"Je suis obligé aussi de dire, pour rendre justice au genre humain, qu’il n’y a pas tant de gens engagés dans l’erreur qu’on le suppose ordinairement ; non que je crois qu’ils embrassent la vérité, mais parce qu’en effet sur les doctrines, dont on fait tant de bruit, ils n’ont absolument point d’opinion positive, et que, sans rien examiner et sans avoir dans l’esprit les idées les plus superficielles sur l’affaire en question, ils sont résolus de se tenir attachés à leur parti, comme des soldats qui n’examinent point la cause qu’ils défendent : et si la vie d’un homme fait voir qu’il n’a aucun égard sincère pour la religion, il lui suffit d’avoir la main et la langue prêtes à soutenir l’opinion commune, pour se rendre recommandable à ceux qui lui peuvent procurer de 1”appui."
